,RMS,Time,decibels
93,0.00730363775207,2017-04-16 02:30:25,3.76505165782
94,0.00820717968133,2017-04-16 02:30:26,4.77814599423
95,0.0110247627275,2017-04-16 02:30:27,7.34165219085
96,0.020140758159,2017-04-16 02:30:28,12.5757834555
97,0.0235886594529,2017-04-16 02:30:29,13.9483323732
98,0.0315701997974,2017-04-16 02:30:30,16.47981377
99,0.0231836499856,2017-04-16 02:30:31,13.7979033905
100,0.0159612229402,2017-04-16 02:30:32,10.5555904358
101,0.013647159839,2017-04-16 02:30:33,9.19511272481
102,0.0133906080734,2017-04-16 02:30:34,9.0302731411
103,0.00818278134968,2017-04-16 02:30:35,4.75228609472
104,0.0185182303708,2017-04-16 02:30:36,11.8462568121
105,0.0277252393103,2017-04-16 02:30:37,15.3517732308
106,0.0128874596451,2017-04-16 02:30:38,8.69761352933
107,0.0118100392783,2017-04-16 02:30:39,7.93929400209
108,0.0130661226473,2017-04-16 02:30:40,8.81720177086
109,0.0115898760614,2017-04-16 02:30:41,7.7758429974
110,0.0142243716209,2017-04-16 02:30:42,9.55492896186
111,0.0212257892849,2017-04-16 02:30:43,13.0315441326
112,0.023517851221,2017-04-16 02:30:44,13.9222199339
113,0.019161700364,2017-04-16 02:30:45,12.1429480562
114,0.0205636757997,2017-04-16 02:30:46,12.7562821279
115,0.0297870215554,2017-04-16 02:30:47,15.9748087557
116,0.0268419891669,2017-04-16 02:30:48,15.0705610969
117,0.0312429015436,2017-04-16 02:30:49,16.3892943663
118,0.0146179096918,2017-04-16 02:30:50,9.7919726523
119,0.0176154393032,2017-04-16 02:30:51,11.4121367283
120,0.0188940439274,2017-04-16 02:30:52,12.0207655764
121,0.0201327195433,2017-04-16 02:30:53,12.5723160356
122,0.00997012629211,2017-04-16 02:30:54,6.46828035342
123,0.0111071496499,2017-04-16 02:30:55,7.40631962756
124,0.00628265699827,2017-04-16 02:30:56,2.45713416289
125,0.00597499224297,2017-04-16 02:30:57,2.02101407782
126,0.00703775846689,2017-04-16 02:30:58,3.44295432064
127,0.0066552504643,2017-04-16 02:30:59,2.9575552498
128,0.00704398523588,2017-04-16 02:31:00,3.45063590225
129,0.00818416966437,2017-04-16 02:31:01,4.75375964324
130,0.008037835015,2017-04-16 02:31:02,4.59704891382
131,0.00820404744456,2017-04-16 02:31:03,4.77483042702
132,0.00784615625512,2017-04-16 02:31:04,4.38740621775
133,0.00667828744238,2017-04-16 02:31:05,2.98756931653
134,0.0067967635781,2017-04-16 02:31:06,3.1403104314
135,0.00858695014963,2017-04-16 02:31:07,5.17104599524
136,0.00836040080135,2017-04-16 02:31:08,4.93880912606
137,0.0116596498852,2017-04-16 02:31:09,7.82797735519
138,0.00737805694903,2017-04-16 02:31:10,3.85310722374
139,0.00800993356511,2017-04-16 02:31:11,4.56684544254
140,0.0146371768792,2017-04-16 02:31:12,9.80341358155
141,0.0347658438046,2017-04-16 02:31:13,17.3173226548
142,0.0103829751612,2017-04-16 02:31:14,6.82070346328
143,0.0207250408383,2017-04-16 02:31:15,12.8241750617
144,0.0295657616502,2017-04-16 02:31:16,15.9100485906
145,0.0371955436108,2017-04-16 02:31:17,17.9040853675
146,0.0110764967822,2017-04-16 02:31:18,7.38231567522
147,0.027484178646,2017-04-16 02:31:19,15.2759224174
148,0.0262318315512,2017-04-16 02:31:20,14.8708394585
149,0.014713071729,2017-04-16 02:31:21,9.84833420676
150,0.0097435099622,2017-04-16 02:31:22,6.26857583253
151,0.0145816181043,2017-04-16 02:31:23,9.7703815575
152,0.0109782722968,2017-04-16 02:31:24,7.3049471317
153,0.0112671799397,2017-04-16 02:31:25,7.53057176518
154,0.00733649217751,2017-04-16 02:31:26,3.80403633814
155,0.00883744224664,2017-04-16 02:31:27,5.4207989352
156,0.0153553595721,2017-04-16 02:31:28,10.2194669748
157,0.0256053066643,2017-04-16 02:31:29,14.6608667933
158,0.0337704482615,2017-04-16 02:31:30,17.0650036699
159,0.0267946729758,2017-04-16 02:31:31,15.0552363804
160,0.0304801539343,2017-04-16 02:31:32,16.1746102818
161,0.0274531118719,2017-04-16 02:31:33,15.2660987585
162,0.0278190344284,2017-04-16 02:31:34,15.3811082014
163,0.0234999033088,2017-04-16 02:31:35,13.915588669
164,0.0503666014614,2017-04-16 02:31:36,20.5371201094
165,0.0183746760411,2017-04-16 02:31:37,11.7786609798
166,0.0222252762947,2017-04-16 02:31:38,13.4312105345
167,0.0161647961079,2017-04-16 02:31:39,10.6656717834
168,0.0268541118856,2017-04-16 02:31:40,15.0744830427
169,0.0166084146611,2017-04-16 02:31:41,10.9008307479
170,0.0230031714478,2017-04-16 02:31:42,13.7300214886
171,0.017432481317,2017-04-16 02:31:43,11.3214513305
172,0.0211630184932,2017-04-16 02:31:44,13.0058193908
173,0.026191853608,2017-04-16 02:31:45,14.857591856
174,0.0353025765816,2017-04-16 02:31:46,17.4503952381
175,0.0255455838809,2017-04-16 02:31:47,14.6405838329
176,0.0157091894368,2017-04-16 02:31:48,10.4173426995
177,0.0119743625782,2017-04-16 02:31:49,8.05931524677
178,0.0161842516025,2017-04-16 02:31:50,10.6761195902
179,0.0186501617222,2017-04-16 02:31:51,11.9079192035
180,0.0180152379139,2017-04-16 02:31:52,11.6070671999
181,0.0129102757441,2017-04-16 02:31:53,8.71297752674
182,0.0255438601111,2017-04-16 02:31:54,14.6399977051
183,0.0327619798073,2017-04-16 02:31:55,16.801669928
184,0.0255379864131,2017-04-16 02:31:56,14.6380001934
185,0.0273703256375,2017-04-16 02:31:57,15.2398664507
186,0.0163442390157,2017-04-16 02:31:58,10.7615612564
187,0.0214654952424,2017-04-16 02:31:59,13.1290854175
188,0.00676543750882,2017-04-16 02:32:00,3.10018489974
189,0.0089271425736,2017-04-16 02:32:01,5.50851657905
190,0.00727050275581,2017-04-16 02:32:02,3.72555602973
191,0.0165384713914,2017-04-16 02:32:03,10.8641744887
192,0.00695711396565,2017-04-16 02:32:04,3.3428495152
193,0.0127805480727,2017-04-16 02:32:05,8.62525672635
194,0.0204768654121,2017-04-16 02:32:06,12.7195366782
195,0.0120873028581,2017-04-16 02:32:07,8.1408552394
196,0.0114292859633,2017-04-16 02:32:08,7.65464914181
197,0.0205307538328,2017-04-16 02:32:09,12.7423650771
198,0.0221282673362,2017-04-16 02:32:10,13.3932153538
199,0.0300752647698,2017-04-16 02:32:11,16.0584563493
200,0.0351088196354,2017-04-16 02:32:12,17.402591735
201,0.0210097865265,2017-04-16 02:32:13,12.942699956
202,0.025978357598,2017-04-16 02:32:14,14.7865009752
203,0.0196230712633,2017-04-16 02:32:15,12.3496067827
204,0.0298949481524,2017-04-16 02:32:16,16.0062232528
205,0.0154152805431,2017-04-16 02:32:17,10.2532958193
206,0.0174208925375,2017-04-16 02:32:18,11.3156751973
207,0.0254812362663,2017-04-16 02:32:19,14.6186770563
208,0.0138418285351,2017-04-16 02:32:20,9.31813646466
209,0.0226919453962,2017-04-16 02:32:21,13.6117017588
210,0.0170351403949,2017-04-16 02:32:22,11.1211815049
211,0.0363563798773,2017-04-16 02:32:23,17.7058798137
212,0.018635566568,2017-04-16 02:32:24,11.9011191805
213,0.0245686838737,2017-04-16 02:32:25,14.3019050072
214,0.0239052455438,2017-04-16 02:32:26,14.0641313405
215,0.0890620917601,2017-04-16 02:32:27,25.4881249816
216,0.0329732138646,2017-04-16 02:32:28,16.8574927506
217,0.0194991274697,2017-04-16 02:32:29,12.294570729
218,0.0180739964822,2017-04-16 02:32:30,11.6353510302
219,0.0169807482129,2017-04-16 02:32:31,11.0934036098
220,0.0159001706809,2017-04-16 02:32:32,10.5223028878
221,0.0124442326283,2017-04-16 02:32:33,8.39362958321
222,0.0148741443535,2017-04-16 02:32:34,9.9429070018
223,0.0160980278387,2017-04-16 02:32:35,10.6297206437
224,0.0130001784026,2017-04-16 02:32:36,8.77325340604
225,0.0179114415426,2017-04-16 02:32:37,11.5568779618
226,0.0174520050718,2017-04-16 02:32:38,11.3311737724
227,0.0159413158632,2017-04-16 02:32:39,10.5447505025
228,0.0113700573643,2017-04-16 02:32:40,7.60952027781
229,0.015299789791,2017-04-16 02:32:41,10.1879764407
230,0.0165679367069,2017-04-16 02:32:42,10.8796356976
231,0.0136218873746,2017-04-16 02:32:43,9.17901286636
232,0.0145971335921,2017-04-16 02:32:44,9.77961881542
233,0.0179242968309,2017-04-16 02:32:45,11.5631097084
234,0.021949395705,2017-04-16 02:32:46,13.322718523
235,0.0114354740128,2017-04-16 02:32:47,7.6593505877
236,0.00926978145074,2017-04-16 02:32:48,5.83565706405
237,0.0121556785978,2017-04-16 02:32:49,8.18985133381
238,0.0135581229541,2017-04-16 02:32:50,9.13825852311
239,0.0156665647006,2017-04-16 02:32:51,10.3937426941
240,0.0102853046622,2017-04-16 02:32:52,6.73861037205
241,0.0186089971464,2017-04-16 02:32:53,11.8887265476
242,0.0331625836101,2017-04-16 02:32:54,16.9072343207
243,0.0120532034224,2017-04-16 02:32:55,8.11631688642
244,0.0135619443356,2017-04-16 02:32:56,9.14070631194
245,0.00754147588832,2017-04-16 02:32:57,4.04339409897
246,0.0171602281601,2017-04-16 02:32:58,11.1847283193
247,0.0197940811086,2017-04-16 02:32:59,12.424974072
248,0.0234538679075,2017-04-16 02:33:00,13.8985566593
249,0.0169112155795,2017-04-16 02:33:01,11.0577636787
250,0.0306568134125,2017-04-16 02:33:02,16.2248073743
